id,name,court,decision_year,case_url,citation_count
4913398,Lucas v. Phillips,Washington Supreme Court,1949,https://static.case.law/wash-2d/34/cases/0591-01.json,7
477752,Lyle v. Fiorito,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0537-01.json,9
2557753,Simmons v. Cowlitz County,Washington Supreme Court,1941,https://static.case.law/wash-2d/12/cases/0084-01.json,11
5290282,Johanson v. King County,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0111-01.json,8
1283425,Tyler v. Pierce County,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0229-01.json,8
688275,Wessels v. Stevens County,Washington Supreme Court,1920,https://static.case.law/wash/110/cases/0196-01.json,3
566845,Leber v. King County,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0134-01.json,6
2587346,Barton v. King County,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0573-01.json,9
613137,Hewitt v. City of Seattle,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0377-01.json,10
4915129,Phinney v. City of Seattle,Washington Supreme Court,1949,https://static.case.law/wash-2d/34/cases/0330-01.json,4
4987478,Hutton v. Martin,Washington Supreme Court,1953,https://static.case.law/wash-2d/41/cases/0780-01.json,34
1279459,Hagerman v. City of Seattle,Washington Supreme Court,1937,https://static.case.law/wash/189/cases/0694-01.json,19
2590857,Stowell Lumber Corp. v. Wyman,Washington Supreme Court,1943,https://static.case.law/wash-2d/19/cases/0487-01.json,2
794071,Drew-Warren Radio Electric Co. v. Western Loan & Building Co.,Washington Supreme Court,1928,https://static.case.law/wash/148/cases/0435-01.json,14
5000230,Woodruff v. Moceri,Washington Supreme Court,1953,https://static.case.law/wash-2d/42/cases/0673-01.json,0
2514321,Sewell v. Sewell,Washington Supreme Court,1947,https://static.case.law/wash-2d/28/cases/0394-01.json,30
2586662,Roesch v. Gerst,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0294-01.json,16
5804603,Tungsten Products Inc. v. Kimmel,Washington Supreme Court,1940,https://static.case.law/wash-2d/5/cases/0572-01.json,8
1351228,Sitko v. Rowe,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0081-01.json,3
1303899,Smith v. Kneisley,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0026-01.json,5
852097,Bezich v. Columbia Insurance,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0379-01.json,2
4950012,Dux v. Hostetter,Washington Supreme Court,1950,https://static.case.law/wash-2d/37/cases/0550-01.json,1
5010474,Leavitt v. De Young,Washington Supreme Court,1953,https://static.case.law/wash-2d/43/cases/0701-01.json,11
4984663,Sevener v. Northwest Tractor & Equipment Corp.,Washington Supreme Court,1952,https://static.case.law/wash-2d/41/cases/0001-01.json,12
2571275,Johns v. Hake,Washington Supreme Court,1942,https://static.case.law/wash-2d/15/cases/0651-01.json,6
2604691,Carmin v. Port of Seattle,Washington Supreme Court,1941,https://static.case.law/wash-2d/10/cases/0139-01.json,11
1281009,Carlson v. P. F. Collier & Son Corp.,Washington Supreme Court,1937,https://static.case.law/wash/190/cases/0301-01.json,10
2551010,Ross v. Johnson,Washington Supreme Court,1945,https://static.case.law/wash-2d/22/cases/0275-01.json,10
5008959,Ralston v. Vessey,Washington Supreme Court,1953,https://static.case.law/wash-2d/43/cases/0076-01.json,7
4998230,Saffer v. Saffer,Washington Supreme Court,1953,https://static.case.law/wash-2d/42/cases/0298-01.json,11
5001733,Thompson v. City of Seattle,Washington Supreme Court,1953,https://static.case.law/wash-2d/42/cases/0053-01.json,6
4978509,Howell v. Benton,Washington Supreme Court,1952,https://static.case.law/wash-2d/40/cases/0871-01.json,11
4922772,Franks v. Department of Labor & Industries,Washington Supreme Court,1950,https://static.case.law/wash-2d/35/cases/0763-01.json,11
5010497,Kilbourn v. City of Seattle,Washington Supreme Court,1953,https://static.case.law/wash-2d/43/cases/0373-01.json,13
4989781,Peterson v. King County,Washington Supreme Court,1953,https://static.case.law/wash-2d/41/cases/0907-01.json,7
2587006,Glick v. Ropes,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0260-01.json,10
2425067,McUne v. Fuqua,Washington Supreme Court,1954,https://static.case.law/wash-2d/45/cases/0650-01.json,3
5303124,Allen v. Hart,Washington Supreme Court,1948,https://static.case.law/wash-2d/32/cases/0173-01.json,7
4911106,Smith v. Leber,Washington Supreme Court,1949,https://static.case.law/wash-2d/34/cases/0611-01.json,18
2424505,Washington Fish & Oyster Co. v. G. P. Halferty & Co.,Washington Supreme Court,1954,https://static.case.law/wash-2d/44/cases/0646-01.json,13
814381,First Bank of Cordova v. Tjosevig,Washington Supreme Court,1926,https://static.case.law/wash/138/cases/0231-01.json,9
2426703,King County v. Sutter,Washington Supreme Court,1954,https://static.case.law/wash-2d/45/cases/0326-01.json,6
477856,Magee v. Cohn,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0157-01.json,5
2595944,Spath v. Larsen,Washington Supreme Court,1944,https://static.case.law/wash-2d/20/cases/0500-01.json,5
4938957,In re Clinton Water District,Washington Supreme Court,1950,https://static.case.law/wash-2d/36/cases/0284-01.json,19
849933,Snively v. State,Washington Supreme Court,1932,https://static.case.law/wash/167/cases/0385-01.json,3
778293,Wayson v. Rainier Taxi Co.,Washington Supreme Court,1925,https://static.case.law/wash/136/cases/0274-01.json,1
1002063,Becker v. Tacoma Transit Co.,Washington Supreme Court,1957,https://static.case.law/wash-2d/50/cases/0688-01.json,12
1002109,Cline v. Department of Labor & Industries,Washington Supreme Court,1957,https://static.case.law/wash-2d/50/cases/0614-01.json,6
5028547,State v. Kelsey,Washington Supreme Court,1955,https://static.case.law/wash-2d/46/cases/0617-01.json,17
5029013,Fink v. Dixon,Washington Supreme Court,1955,https://static.case.law/wash-2d/46/cases/0794-01.json,8
5046444,System Tank Lines Inc. v. Dixon,Washington Supreme Court,1955,https://static.case.law/wash-2d/47/cases/0147-01.json,10
5043122,State v. McMurray,Washington Supreme Court,1955,https://static.case.law/wash-2d/47/cases/0128-01.json,10
2571364,Brewer v. Berner,Washington Supreme Court,1942,https://static.case.law/wash-2d/15/cases/0644-01.json,4
1002122,Cote v. Allen,Washington Supreme Court,1957,https://static.case.law/wash-2d/50/cases/0584-01.json,6
999405,Peerless Food Products Co. v. Barrows,Washington Supreme Court,1957,https://static.case.law/wash-2d/49/cases/0879-01.json,6
566879,City of Spokane v. Thompson,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0650-01.json,10
663022,Chandler v. City of Seattle,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0154-01.json,5
647200,State ex rel. Hill v. Bridges,Washington Supreme Court,1915,https://static.case.law/wash/87/cases/0260-01.json,0
649002,Howard v. Tacoma School District No. 10,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0167-01.json,22
634457,State v. Hals,Washington Supreme Court,1916,https://static.case.law/wash/90/cases/0540-01.json,3
660370,Larsen v. Rice,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0642-01.json,0
607896,Carstens v. DeSellem,Washington Supreme Court,1914,https://static.case.law/wash/82/cases/0643-01.json,10
704375,Spokane Hotel Co. v. Younger,Washington Supreme Court,1920,https://static.case.law/wash/113/cases/0359-01.json,4
607907,Cawsey v. Brickey,Washington Supreme Court,1914,https://static.case.law/wash/82/cases/0653-01.json,8
768342,State v. Lee,Washington Supreme Court,1924,https://static.case.law/wash/130/cases/0707-01.json,1
807354,Hamm v. City of Seattle,Washington Supreme Court,1926,https://static.case.law/wash/140/cases/0427-01.json,6
759341,Island Lime Co. v. City of Seattle,Washington Supreme Court,1922,https://static.case.law/wash/122/cases/0632-01.json,6
754395,Knapp v. Siegley,Washington Supreme Court,1922,https://static.case.law/wash/120/cases/0478-01.json,4
627695,State ex rel. Peel v. Clausen,Washington Supreme Court,1917,https://static.case.law/wash/94/cases/0166-01.json,15
691201,Pratt v. City of Seattle,Washington Supreme Court,1920,https://static.case.law/wash/111/cases/0104-01.json,15
660498,Aylmore v. City of Seattle,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0515-01.json,7
651344,Willett v. City of Seattle,Washington Supreme Court,1917,https://static.case.law/wash/96/cases/0632-01.json,7
624701,Farnandis v. City of Seattle,Washington Supreme Court,1917,https://static.case.law/wash/95/cases/0587-01.json,9
634370,Egbers v. City of Seattle,Washington Supreme Court,1916,https://static.case.law/wash/90/cases/0172-01.json,1
648968,Hollenbeck v. City of Seattle,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0322-01.json,12
648916,Marks v. City of Seattle,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0061-01.json,4
662991,Johanson v. City of Seattle,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0527-01.json,2
615474,State v. Superior Court,Washington Supreme Court,1914,https://static.case.law/wash/77/cases/0585-01.json,9
620601,Hinckley v. City of Seattle,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0101-01.json,7
561079,Casassa v. City of Seattle,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0146-01.json,4
591427,Donofrio v. City of Seattle,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0178-01.json,7
566922,Hummel v. Peterson,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0143-01.json,1
627930,Toler v. Northern Pacific Railway Co.,Washington Supreme Court,1917,https://static.case.law/wash/94/cases/0360-01.json,7
565271,Valentine v. Northern Pacific Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0095-01.json,7
752550,Patrick v. Spokane & Eastern Railway & Power Co.,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0317-01.json,5
615405,Croft v. Croft,Washington Supreme Court,1914,https://static.case.law/wash/77/cases/0620-01.json,5
570777,Ruge v. Ruge,Washington Supreme Court,1917,https://static.case.law/wash/97/cases/0051-01.json,2
833090,Boudwin v. Boudwin,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0262-01.json,12
821932,Rehberger v. Rehberger,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0591-01.json,1
780530,Selvin v. Selvin,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0186-01.json,0
620634,Beers v. Beers,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0458-01.json,6
568472,Harris v. Harris,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0307-01.json,2
596538,Surry v. Surry,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0370-01.json,2
852087,Reed v. Jamieson Investment Co.,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0111-01.json,12
558736,Anderson v. Hurley-Mason Co.,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0342-01.json,8
861345,Shaw Supply Co. v. King County,Washington Supreme Court,1932,https://static.case.law/wash/172/cases/0137-01.json,6
853737,Shaw Supply Co. v. King County,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0175-01.json,6
812052,Old National Bank v. Lewis County,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0436-01.json,16
845076,Gerritsen v. City of Seattle,Washington Supreme Court,1931,https://static.case.law/wash/164/cases/0459-01.json,13
620614,Stewart v. Larkin,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0681-01.json,13
639344,Hamilton v. Mihills,Washington Supreme Court,1916,https://static.case.law/wash/92/cases/0675-01.json,3
596483,Raser v. Moomaw,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0653-01.json,1
620623,Grant v. Huschke,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0257-01.json,11
656762,American Savings Bank & Trust Co. v. Bremerton Gas Co.,Washington Supreme Court,1917,https://static.case.law/wash/99/cases/0018-01.json,3
598976,Winton Motor Carriage Co. v. Blomberg,Washington Supreme Court,1915,https://static.case.law/wash/84/cases/0451-01.json,12
566951,Eilers Music House v. Oriental Co.,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0618-01.json,5
762324,Long v. Five-Hundred Co.,Washington Supreme Court,1923,https://static.case.law/wash/123/cases/0347-01.json,3
693359,Hoyt v. Hainsworth Motor Co.,Washington Supreme Court,1920,https://static.case.law/wash/112/cases/0440-01.json,2
861330,Marion Steam Shovel Co. v. Aukamp,Washington Supreme Court,1933,https://static.case.law/wash/172/cases/0455-01.json,16
833079,Nelson Co. v. Goodrich,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0189-01.json,1
823849,A. Leschen & Sons Rope Co. v. Case Shingle & Lumber Co.,Washington Supreme Court,1929,https://static.case.law/wash/152/cases/0037-01.json,6
762338,Producers Grocery Co. v. Blackwell Motor Co.,Washington Supreme Court,1923,https://static.case.law/wash/123/cases/0144-01.json,2
759343,Titan Truck Co. v. Richardson,Washington Supreme Court,1922,https://static.case.law/wash/122/cases/0452-01.json,12
754427,T. W. Little Co. v. Fynboh,Washington Supreme Court,1922,https://static.case.law/wash/120/cases/0595-01.json,2
698349,Dieterich v. Rice,Washington Supreme Court,1921,https://static.case.law/wash/115/cases/0365-01.json,2
604198,Mallory v. City of Olympia,Washington Supreme Court,1915,https://static.case.law/wash/83/cases/0499-01.json,13
291223,Hieber v. City of Spokane,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0122-01.json,9
618015,Connor v. City of Seattle,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0037-01.json,6
877740,d'Ambrosia v. Acme Packing & Provision Co.,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0405-01.json,7
639360,Holloway v. Geck,Washington Supreme Court,1916,https://static.case.law/wash/92/cases/0153-01.json,3
566901,Rohsnagel v. Northern Pacific Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0243-01.json,3
561112,Snider v. Washington Water Power Co.,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0598-01.json,12
560982,Murphy v. Chicago Milwaukee & St. Paul Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0663-01.json,9
568474,Keil v. Grays Harbor & Puget Sound Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0163-01.json,7
558772,Benson v. City of Hoquiam,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0090-01.json,4
550920,Collins v. City of Spokane,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0153-01.json,13
550910,Cole v. City of Seattle,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0001-01.json,9
566865,International Contract Co. v. City of Seattle,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0390-01.json,5
591389,Taylor v. Kidd,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0018-01.json,2
622686,State v. Mountain Timber Co.,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0581-01.json,10
563344,Sperry & Hutchinson Co. v. City of Tacoma,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0254-01.json,12
615436,Newell v. Loeb,Washington Supreme Court,1913,https://static.case.law/wash/77/cases/0182-01.json,33
662941,Wardell v. Commercial Waterway District No. 1,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0495-01.json,2
